category,backbone,seed,shift,calibration,n_calib,image_auroc,false_alarm,miss_three_way,unsure_rate
metal_nut,dinov2_s,0,blur_2,clean_calib,44,0.9872922776148583,0.6818181818181818,0.0,0.06086956521739131
metal_nut,dinov2_s,0,blur_2,recal_20,20,0.9872922776148583,0.0,0.043010752688172046,0.1391304347826087
metal_nut,dinov2_s,0,blur_2,recal_all,44,0.9872922776148583,0.0,0.03225806451612903,0.11304347826086956
metal_nut,dinov2_s,1,clean,clean_calib,44,0.9946236559139785,0.0,0.0,0.10434782608695652
metal_nut,dinov2_s,1,clean,recal_20,20,0.9946236559139785,0.0,0.0,0.11304347826086956
metal_nut,dinov2_s,1,clean,recal_all,44,0.9946236559139785,0.0,0.0,0.10434782608695652
metal_nut,dinov2_s,1,darker_0.7,clean_calib,44,0.9946236559139785,0.045454545454545456,0.0,0.11304347826086956
metal_nut,dinov2_s,1,darker_0.7,recal_20,20,0.9946236559139785,0.045454545454545456,0.0,0.10434782608695652
metal_nut,dinov2_s,1,darker_0.7,recal_all,44,0.9946236559139785,0.045454545454545456,0.0,0.10434782608695652
metal_nut,dinov2_s,1,brighter_1.3,clean_calib,44,0.9941348973607038,0.0,0.0,0.12173913043478261
metal_nut,dinov2_s,1,brighter_1.3,recal_20,20,0.9941348973607038,0.0,0.0,0.11304347826086956
metal_nut,dinov2_s,1,brighter_1.3,recal_all,44,0.9941348973607038,0.0,0.0,0.11304347826086956
metal_nut,dinov2_s,1,rotate_5,clean_calib,44,0.7913000977517107,1.0,0.0,0.0
metal_nut,dinov2_s,1,rotate_5,recal_20,20,0.7913000977517107,0.0,0.34408602150537637,0.3739130434782609
metal_nut,dinov2_s,1,rotate_5,recal_all,44,0.7913000977517107,0.0,0.40860215053763443,0.3130434782608696
metal_nut,dinov2_s,1,rotate_15,clean_calib,44,0.6529814271749755,1.0,0.0,0.0
metal_nut,dinov2_s,1,rotate_15,recal_20,20,0.6529814271749755,0.0,0.5806451612903226,0.20869565217391303
metal_nut,dinov2_s,1,rotate_15,recal_all,44,0.6529814271749755,0.0,0.5591397849462365,0.24347826086956523
metal_nut,dinov2_s,1,blur_1,clean_calib,44,0.9921798631476051,0.0,0.0,0.1565217391304348
metal_nut,dinov2_s,1,blur_1,recal_20,20,0.9921798631476051,0.0,0.010752688172043012,0.09565217391304348
metal_nut,dinov2_s,1,blur_1,recal_all,44,0.9921798631476051,0.09090909090909091,0.010752688172043012,0.043478260869565216
metal_nut,dinov2_s,1,blur_2,clean_calib,44,0.9887585532746823,0.18181818181818182,0.0,0.16521739130434782
metal_nut,dinov2_s,1,blur_2,recal_20,20,0.9887585532746823,0.0,0.010752688172043012,0.17391304347826086
metal_nut,dinov2_s,1,blur_2,recal_all,44,0.9887585532746823,0.0,0.010752688172043012,0.14782608695652175
metal_nut,dinov2_s,2,clean,clean_calib,44,0.9951124144672532,0.09090909090909091,0.0,0.11304347826086956
metal_nut,dinov2_s,2,clean,recal_20,20,0.9951124144672532,0.09090909090909091,0.0,0.11304347826086956
metal_nut,dinov2_s,2,clean,recal_all,44,0.9951124144672532,0.09090909090909091,0.0,0.11304347826086956
metal_nut,dinov2_s,2,darker_0.7,clean_calib,44,0.9956011730205279,0.09090909090909091,0.0,0.12173913043478261
metal_nut,dinov2_s,2,darker_0.7,recal_20,20,0.9956011730205279,0.09090909090909091,0.0,0.14782608695652175
metal_nut,dinov2_s,2,darker_0.7,recal_all,44,0.9956011730205279,0.09090909090909091,0.0,0.10434782608695652
metal_nut,dinov2_s,2,brighter_1.3,clean_calib,44,0.9931573802541545,0.09090909090909091,0.0,0.11304347826086956
metal_nut,dinov2_s,2,brighter_1.3,recal_20,20,0.9931573802541545,0.09090909090909091,0.0,0.11304347826086956
metal_nut,dinov2_s,2,brighter_1.3,recal_all,44,0.9931573802541545,0.09090909090909091,0.0,0.11304347826086956
metal_nut,dinov2_s,2,rotate_5,clean_calib,44,0.800097751710655,1.0,0.0,0.0
metal_nut,dinov2_s,2,rotate_5,recal_20,20,0.800097751710655,0.045454545454545456,0.21505376344086022,0.3739130434782609
metal_nut,dinov2_s,2,rotate_5,recal_all,44,0.800097751710655,0.0,0.41935483870967744,0.28695652173913044
metal_nut,dinov2_s,2,rotate_15,clean_calib,44,0.6593352883675465,1.0,0.0,0.0
metal_nut,dinov2_s,2,rotate_15,recal_20,20,0.6593352883675465,0.0,0.5698924731182796,0.23478260869565218
metal_nut,dinov2_s,2,rotate_15,recal_all,44,0.6593352883675465,0.0,0.4731182795698925,0.3391304347826087
metal_nut,dinov2_s,2,blur_1,clean_calib,44,0.989247311827957,0.09090909090909091,0.0,0.16521739130434782
metal_nut,dinov2_s,2,blur_1,recal_20,20,0.989247311827957,0.09090909090909091,0.0,0.14782608695652175
metal_nut,dinov2_s,2,blur_1,recal_all,44,0.989247311827957,0.09090909090909091,0.0,0.11304347826086956
metal_nut,dinov2_s,2,blur_2,clean_calib,44,0.9824046920821115,0.4090909090909091,0.0,0.11304347826086956
