category,backbone,seed,shift,calibration,n_calib,image_auroc,false_alarm,miss_three_way,unsure_rate
bottle,wrn50,3,darker_0.7,clean_calib,42,1.0,1.0,0.0,0.0
bottle,wrn50,3,darker_0.7,recal_20,20,1.0,0.0,0.0,0.07228915662650602
bottle,wrn50,3,darker_0.7,recal_all,42,1.0,0.0,0.0,0.07228915662650602
bottle,wrn50,3,brighter_1.3,clean_calib,42,1.0,0.0,0.0,0.1566265060240964
bottle,wrn50,3,brighter_1.3,recal_20,20,1.0,0.0,0.0,0.07228915662650602
bottle,wrn50,3,brighter_1.3,recal_all,42,1.0,0.0,0.0,0.10843373493975904
bottle,wrn50,3,rotate_5,clean_calib,42,0.876984126984127,1.0,0.0,0.0
bottle,wrn50,3,rotate_5,recal_20,20,0.876984126984127,0.05,0.23809523809523808,0.060240963855421686
bottle,wrn50,3,rotate_5,recal_all,42,0.876984126984127,0.05,0.23809523809523808,0.07228915662650602
bottle,wrn50,3,rotate_15,clean_calib,42,0.5587301587301587,1.0,0.0,0.0
bottle,wrn50,3,rotate_15,recal_20,20,0.5587301587301587,0.0,0.4444444444444444,0.43373493975903615
bottle,wrn50,3,rotate_15,recal_all,42,0.5587301587301587,0.0,0.49206349206349204,0.30120481927710846
bottle,wrn50,3,blur_1,clean_calib,42,1.0,0.65,0.0,0.08433734939759036
bottle,wrn50,3,blur_1,recal_20,20,1.0,0.0,0.0,0.10843373493975904
bottle,wrn50,3,blur_1,recal_all,42,1.0,0.0,0.0,0.12048192771084337
bottle,wrn50,3,blur_2,clean_calib,42,0.9976190476190476,1.0,0.0,0.0
bottle,wrn50,3,blur_2,recal_20,20,0.9976190476190476,0.0,0.015873015873015872,0.024096385542168676
bottle,wrn50,3,blur_2,recal_all,42,0.9976190476190476,0.0,0.015873015873015872,0.04819277108433735
bottle,wrn50,4,clean,clean_calib,42,1.0,0.05,0.0,0.04819277108433735
bottle,wrn50,4,clean,recal_20,20,1.0,0.0,0.0,0.060240963855421686
bottle,wrn50,4,clean,recal_all,42,1.0,0.05,0.0,0.04819277108433735
bottle,wrn50,4,darker_0.7,clean_calib,42,1.0,1.0,0.0,0.0
bottle,wrn50,4,darker_0.7,recal_20,20,1.0,0.0,0.0,0.024096385542168676
bottle,wrn50,4,darker_0.7,recal_all,42,1.0,0.0,0.0,0.04819277108433735
bottle,wrn50,4,brighter_1.3,clean_calib,42,1.0,0.15,0.0,0.10843373493975904
bottle,wrn50,4,brighter_1.3,recal_20,20,1.0,0.0,0.0,0.08433734939759036
bottle,wrn50,4,brighter_1.3,recal_all,42,1.0,0.0,0.0,0.07228915662650602
bottle,wrn50,4,rotate_5,clean_calib,42,0.8690476190476191,1.0,0.0,0.0
bottle,wrn50,4,rotate_5,recal_20,20,0.8690476190476191,0.1,0.1746031746031746,0.060240963855421686
bottle,wrn50,4,rotate_5,recal_all,42,0.8690476190476191,0.05,0.19047619047619047,0.10843373493975904
bottle,wrn50,4,rotate_15,clean_calib,42,0.5452380952380953,1.0,0.0,0.0
bottle,wrn50,4,rotate_15,recal_20,20,0.5452380952380953,0.0,0.6666666666666666,0.1927710843373494
bottle,wrn50,4,rotate_15,recal_all,42,0.5452380952380953,0.0,0.7142857142857143,0.1566265060240964
bottle,wrn50,4,blur_1,clean_calib,42,1.0,1.0,0.0,0.0
bottle,wrn50,4,blur_1,recal_20,20,1.0,0.0,0.0,0.060240963855421686
bottle,wrn50,4,blur_1,recal_all,42,1.0,0.0,0.0,0.04819277108433735
bottle,wrn50,4,blur_2,clean_calib,42,0.9968253968253968,1.0,0.0,0.0
bottle,wrn50,4,blur_2,recal_20,20,0.9968253968253968,0.0,0.0,0.08433734939759036
bottle,wrn50,4,blur_2,recal_all,42,0.9968253968253968,0.0,0.0,0.08433734939759036
