category,backbone,seed,shift,calibration,n_calib,image_auroc,false_alarm,miss_three_way,unsure_rate
screw,wrn50,2,rotate_15,recal_20,20,0.719614675138348,0.0,0.6470588235294118,0.3
screw,wrn50,2,rotate_15,recal_all,64,0.719614675138348,0.024390243902439025,0.5966386554621849,0.29375
screw,wrn50,2,blur_1,clean_calib,64,0.4957983193277311,1.0,0.0,0.0
screw,wrn50,2,blur_1,recal_20,20,0.4957983193277311,0.0,0.6974789915966386,0.3125
screw,wrn50,2,blur_1,recal_all,64,0.4957983193277311,0.04878048780487805,0.7142857142857143,0.20625
screw,wrn50,2,blur_2,clean_calib,64,0.3861447017831523,1.0,0.0,0.0
screw,wrn50,2,blur_2,recal_20,20,0.3861447017831523,0.0,0.7310924369747899,0.3125
screw,wrn50,2,blur_2,recal_all,64,0.3861447017831523,0.024390243902439025,0.7563025210084033,0.24375
screw,wrn50,3,clean,clean_calib,64,0.9563435130149621,0.024390243902439025,0.0,0.30625
screw,wrn50,3,clean,recal_20,20,0.9563435130149621,0.024390243902439025,0.0,0.35
screw,wrn50,3,clean,recal_all,64,0.9563435130149621,0.024390243902439025,0.0,0.30625
screw,wrn50,3,darker_0.7,clean_calib,64,0.9159663865546219,0.24390243902439024,0.0,0.3
screw,wrn50,3,darker_0.7,recal_20,20,0.9159663865546219,0.024390243902439025,0.025210084033613446,0.3375
screw,wrn50,3,darker_0.7,recal_all,64,0.9159663865546219,0.04878048780487805,0.008403361344537815,0.35
screw,wrn50,3,brighter_1.3,clean_calib,64,1.0,0.14634146341463414,0.0,0.20625
screw,wrn50,3,brighter_1.3,recal_20,20,1.0,0.0,0.6638655462184874,0.175
screw,wrn50,3,brighter_1.3,recal_all,64,1.0,0.0,0.6134453781512605,0.2125
screw,wrn50,3,rotate_5,clean_calib,64,0.6296372207419554,1.0,0.0,0.0
screw,wrn50,3,rotate_5,recal_20,20,0.6296372207419554,0.0,0.680672268907563,0.25
screw,wrn50,3,rotate_5,recal_all,64,0.6296372207419554,0.0,0.5126050420168067,0.44375
screw,wrn50,3,rotate_15,clean_calib,64,0.7456445993031359,1.0,0.0,0.0
screw,wrn50,3,rotate_15,recal_20,20,0.7456445993031359,0.04878048780487805,0.6134453781512605,0.21875
screw,wrn50,3,rotate_15,recal_all,64,0.7456445993031359,0.04878048780487805,0.48739495798319327,0.3
screw,wrn50,3,blur_1,clean_calib,64,0.5042016806722689,1.0,0.0,0.0
screw,wrn50,3,blur_1,recal_20,20,0.5042016806722689,0.024390243902439025,0.6134453781512605,0.2875
screw,wrn50,3,blur_1,recal_all,64,0.5042016806722689,0.07317073170731707,0.6470588235294118,0.2125
screw,wrn50,3,blur_2,clean_calib,64,0.3941381430621029,1.0,0.0,0.0
screw,wrn50,3,blur_2,recal_20,20,0.3941381430621029,0.0,0.7647058823529411,0.26875
screw,wrn50,3,blur_2,recal_all,64,0.3941381430621029,0.0,0.7647058823529411,0.2625
screw,wrn50,4,clean,clean_calib,64,0.9592129534740725,0.024390243902439025,0.01680672268907563,0.34375
screw,wrn50,4,clean,recal_20,20,0.9592129534740725,0.024390243902439025,0.1092436974789916,0.23125
screw,wrn50,4,clean,recal_all,64,0.9592129534740725,0.024390243902439025,0.01680672268907563,0.34375
screw,wrn50,4,darker_0.7,clean_calib,64,0.9217052674728428,0.024390243902439025,0.0,0.4125
screw,wrn50,4,darker_0.7,recal_20,20,0.9217052674728428,0.024390243902439025,0.10084033613445378,0.2625
screw,wrn50,4,darker_0.7,recal_all,64,0.9217052674728428,0.024390243902439025,0.025210084033613446,0.3875
screw,wrn50,4,brighter_1.3,clean_calib,64,1.0,0.0975609756097561,0.0,0.2125
screw,wrn50,4,brighter_1.3,recal_20,20,1.0,0.0,0.5630252100840336,0.30625
screw,wrn50,4,brighter_1.3,recal_all,64,1.0,0.0,0.5042016806722689,0.34375
screw,wrn50,4,rotate_5,clean_calib,64,0.579422012707522,1.0,0.0,0.0
